ENST00000371833.3	BEND5	1	6	49193557	49242503	0.114990689	0.857716612	0.027292699
ENST00000357083.4	ELAVL4	1	7	50572005	50666850	0.976912762	0.023064415	2.28E-05
ENST00000396153.2	FAF1	1	19	50907111	51425483	0.997397842	0.002602157	9.03E-10
ENST00000262662.1	CDKN2C	1	2	51436040	51439942	0.315707026	0.614813509	0.069479465
ENST00000242719.3	RNF11	1	3	51702428	51736994	0.420327239	0.545283677	0.034389084
ENST00000413473.2	TTC39A	1	18	51753828	51810715	0.098310255	0.901370177	0.000319568
ENST00000371733.3	EPS15	1	25	51822371	51984903	0.241707066	0.758290574	2.36E-06
ENST00000447887.1	OSBPL9	1	24	52082782	52253461	0.998515313	0.001484687	2.30E-10
ENST00000354831.7	NRD1	1	33	52254907	52344287	0.878722429	0.12127757	8.61E-10
ENST00000371655.3	RAB3B	1	4	52385598	52442789	0.15644302	0.775690258	0.067866722
ENST00000371626.4	TXNDC12	1	7	52486604	52520768	0.344869173	0.641401737	0.013729091
ENST00000371614.1	KTI12	1	1	52498368	52499433	0.034293834	0.824760905	0.140945261
ENST00000313334.8	BTF3L4	1	5	52525519	52552430	0.451300212	0.520919922	0.027779866
ENST00000287727.3	ZFYVE9	1	17	52698878	52811893	0.943796744	0.056203242	1.44E-08
ENST00000371586.2	CC2D1B	1	23	52819190	52830292	4.76E-10	0.986513166	0.013486833
ENST00000371568.3	ORC1	1	16	52838852	52867895	3.39E-05	0.999857813	0.000108299
ENST00000257181.9	PRPF38A	1	10	52870421	52882362	0.996467619	0.003532335	4.65E-08
ENST00000257177.4	ZCCHC11	1	29	52889606	52991952	0.999999999	8.78E-10	3.78E-24
ENST00000361314.4	GPX7	1	3	53068081	53074097	0.000179755	0.700841964	0.298978281
ENST00000517870.1	FAM159A	1	3	53099165	53122712	0.000284218	0.341801978	0.657913805
ENST00000371538.3	SELRC1	1	3	53153391	53163998	0.167434927	0.771759877	0.060805196
ENST00000294353.6	ZYG11B	1	14	53192325	53287301	0.999923789	7.62E-05	2.00E-11
ENST00000371522.4	ECHDC2	1	10	53362191	53387345	1.18E-07	0.559676838	0.440323044
ENST00000371514.3	SCP2	1	16	53393068	53516376	0.00013976	0.991581768	0.008278472
ENST00000312553.5	PODN	1	10	53527891	53547833	5.20E-07	0.853425189	0.146574291
ENST00000371494.4	SLC1A7	1	11	53553680	53608121	1.87E-05	0.692462209	0.307519138
ENST00000371486.3	CPT2	1	5	53662615	53679267	4.77E-07	0.391954088	0.608045434
ENST00000294360.4	C1orf123	1	8	53680330	53686247	1.26E-07	0.108798587	0.891201287
ENST00000371470.3	MAGOH	1	5	53692716	53704120	0.747938336	0.249816164	0.0022455
ENST00000306052.6	LRP8	1	19	53712689	53793584	0.99998576	1.42E-05	3.36E-13
ENST00000371445.3	DMRTB1	1	4	53925126	53932335	0.589036511	0.400946827	0.010016662
ENST00000312233.2	GLIS1	1	8	53972291	54060575	0.099980948	0.892580198	0.007438854
ENST00000371429.3	NDC1	1	18	54233642	54303934	0.937525026	0.062474515	4.60E-07
ENST00000072644.1	YIPF1	1	8	54325736	54354610	0.017379324	0.960430239	0.022190437
ENST00000361921.3	DIO1	1	4	54359883	54375672	0.271104149	0.704517701	0.02437815
ENST00000194214.5	HSPB11	1	5	54387323	54405755	0.00497874	0.694910565	0.300110695
ENST00000371370.3	LRRC42	1	7	54417672	54433612	1.67E-06	0.651681785	0.348316549
ENST00000371360.1	LDLRAD1	1	6	54474654	54483785	0.000101665	0.577316981	0.422581354
ENST00000234831.5	TMEM59	1	8	54497822	54518861	2.23E-07	0.269863765	0.730136012
ENST00000234827.1	TCEANC2	1	4	54520095	54562146	2.81E-05	0.32757001	0.67240186
ENST00000371330.1	CDCP2	1	4	54605192	54618595	6.92E-10	0.019506383	0.980493616
ENST00000419823.2	CYB5RL	1	6	54640291	54661289	4.23E-05	0.628939524	0.371018175
ENST00000360840.5	MRPL37	1	7	54665916	54683922	0.000268371	0.931658289	0.06807334
ENST00000371320.3	SSBP3	1	18	54692803	54871681	0.999756196	0.000243804	3.40E-10
ENST00000371316.3	ACOT11	1	17	55013982	55100402	1.33E-10	0.536072994	0.463927006
ENST00000302250.2	FAM151A	1	8	55074940	55089068	3.92E-13	0.012216458	0.987783542
ENST00000421030.2	MROH7	1	22	55118599	55175860	6.65E-19	0.087953325	0.912046675
ENST00000371281.3	TTC4	1	10	55181581	55207186	0.043967592	0.950328169	0.005704238
ENST00000371279.3	PARS2	1	1	55223406	55224834	0.701898	0.294431215	0.003670785
ENST00000371276.4	TTC22	1	7	55246915	55266836	0.000878027	0.793848356	0.205273616
ENST00000371273.3	C1orf177	1	10	55271789	55307546	2.53E-11	0.072090886	0.927909114
ENST00000371269.3	DHCR24	1	9	55317905	55352792	0.969136893	0.030861185	1.92E-06
ENST00000371268.3	TMEM61	1	3	55446738	55457776	0.004375773	0.667785388	0.327838839
ENST00000371265.4	BSND	1	4	55464859	55474301	4.41E-07	0.117473729	0.88252583
ENST00000302118.5	PCSK9	1	12	55505510	55529257	1.03E-10	0.084803596	0.915196403
ENST00000294383.6	USP24	1	68	55534717	55680786	0.999999998	1.50E-09	3.94E-29
ENST00000371250.3	PPAP2B	1	6	56962222	57044689	0.961834123	0.038086685	7.92E-05
ENST00000371244.4	PRKAA2	1	9	57111060	57173386	1.44E-05	0.959668129	0.040317445
ENST00000343433.6	C1orf168	1	20	57185343	57284963	2.36E-30	8.32E-07	0.999999168
ENST00000361249.3	C8A	1	11	57320574	57383389	5.36E-11	0.202923358	0.797076642
ENST00000371237.4	C8B	1	12	57395076	57431621	1.49E-09	0.577357222	0.422642776
ENST00000371236.2	DAB1	1	13	57476367	57756702	0.981408567	0.018590884	5.49E-07
ENST00000371226.3	OMA1	1	8	58946636	59004966	3.51E-09	0.313920967	0.68607903
ENST00000371225.2	TACSTD2	1	1	59041856	59042828	0.205248032	0.64813195	0.146620017
ENST00000472487.1	MYSM1	1	20	59125668	59165724	0.020231645	0.979762003	6.35E-06
ENST00000371222.2	JUN	1	1	59247746	59248742	0.460851901	0.513159019	0.02598908
ENST00000371218.4	FGGY	1	16	59787221	60228256	1.21E-11	0.165739879	0.834260121
ENST00000371208.3	HOOK1	1	22	60280789	60338637	4.16E-05	0.99955954	0.000398893
ENST00000371204.3	CYP2J2	1	9	60359322	60392418	4.51E-12	0.02659174	0.97340826
ENST00000371201.3	C1orf87	1	11	60456344	60538315	1.58E-17	0.000836017	0.999163983
ENST00000371189.4	NFIA	1	12	61547615	61920992	0.999555166	0.000444832	1.47E-09
ENST00000371180.2	TM2D1	1	6	62149107	62190978	0.042061483	0.929476013	0.028462504
ENST00000371158.2	INADL	1	42	62228564	62626607	6.18E-26	0.601646544	0.398353456
ENST00000498273.1	L1TD1	1	2	62672300	62677044	0.000340201	0.822820453	0.176839346
ENST00000371153.4	KANK4	1	9	62703948	62747236	5.40E-08	0.847577901	0.152422045
ENST00000339950.4	USP1	1	8	62905538	62916652	0.993180568	0.0068192	2.32E-07
ENST00000340370.5	DOCK7	1	49	62921084	63153935	0.771361086	0.228638914	1.13E-16
ENST00000371129.3	ANGPTL3	1	7	63063237	63070488	2.12E-07	0.44948432	0.550515468
ENST00000317868.4	ATG4C	1	10	63269457	63329830	3.33E-09	0.305635431	0.694364565
ENST00000371108.4	ALG6	1	14	63836648	63902691	0.055367626	0.943817188	0.000815186
ENST00000371092.3	ITGB3BP	1	9	63912477	63988804	1.47E-05	0.408559846	0.591425448
ENST00000371088.4	EFCAB7	1	13	63991243	64038187	1.67E-12	0.189361539	0.810638461
ENST00000371083.4	PGM1	1	11	64089131	64125346	9.96E-06	0.93550718	0.064482858
ENST00000371079.1	ROR1	1	9	64240088	64644538	0.906688532	0.093305134	6.33E-06
ENST00000371076.3	UBE2U	1	9	64669733	64709816	7.81E-08	0.154410473	0.845589449
ENST00000290039.5	CACHD1	1	27	64936580	65157244	0.838036969	0.161963029	1.87E-09
ENST00000371072.4	RAVER2	1	12	65210855	65296668	1.86E-06	0.968062953	0.031935187
ENST00000342505.4	JAK1	1	24	65300244	65351947	0.99590968	0.00409032	2.26E-11
ENST00000395334.2	AK4	1	5	65614090	65691860	0.236133361	0.731312413	0.032554226
ENST00000371069.4	DNAJC6	1	19	65775428	65878708	0.999188351	0.000811649	5.27E-11
ENST00000371065.4	LEPROT	1	4	65886407	65897602	0.094789357	0.768843556	0.136367087
ENST00000349533.6	LEPR	1	18	66031248	66102698	0.999805342	0.000194658	8.04E-12
ENST00000329654.4	PDE4B	1	16	66378997	66838361	0.709078617	0.290915494	5.89E-06
ENST00000371037.4	SGIP1	1	25	67000041	67208778	0.999651093	0.000348907	6.74E-12
ENST00000282670.2	TCTEX1D1	1	4	67220341	67243137	0.006424682	0.746116842	0.247458476
ENST00000304526.2	INSL5	1	2	67263695	67266904	1.52E-05	0.13125499	0.868729834
ENST00000371026.3	WDR78	1	17	67279812	67390514	7.88E-11	0.96569134	0.03430866
ENST00000401041.1	MIER1	1	14	67390711	67450583	0.966295466	0.033704436	9.79E-08
ENST00000235345.5	SLC35D1	1	12	67470022	67519696	0.001854201	0.974733984	0.023411815
ENST00000371007.2	C1orf141	1	6	67558687	67592923	2.70E-05	0.531321038	0.468651958
ENST00000347310.5	IL23R	1	10	67633803	67724811	0.006495296	0.989490456	0.004014248
ENST00000262345.1	IL12RB2	1	15	67786051	67861772	4.51E-06	0.998044276	0.001951214
ENST00000370995.2	SERBP1	1	8	67878889	67895983	0.999863114	0.000136886	8.32E-11
ENST00000370986.4	GADD45A	1	4	68151177	68153457	0.109847669	0.776947754	0.113204577
ENST00000370982.3	GNG12	1	2	68171133	68173369	0.553351818	0.394571311	0.052076871
ENST00000370981.1	DIRAS3	1	1	68512290	68512980	0.037239176	0.635192759	0.327568065
ENST00000354777.2	WLS	1	12	68564314	68697982	0.344541187	0.655338794	0.000120019
ENST00000262340.5	RPE65	1	14	68895458	68915588	1.46E-07	0.828788532	0.171211322
ENST00000456315.2	DEPDC1	1	12	68942614	68962682	3.30E-07	0.98369172	0.016307951
ENST00000035383.5	LRRC7	1	25	70225887	70587570	0.999998533	1.47E-06	1.10E-17
ENST00000370952.3	LRRC40	1	15	70611482	70671223	2.65E-19	0.001035985	0.998964015
ENST00000370950.3	SRSF11	1	12	70687319	70716488	0.999787767	0.000212233	2.42E-10
ENST00000370944.4	ANKRD13C	1	13	70728399	70820091	0.999095558	0.00090444	1.68E-09
ENST00000370940.5	HHLA3	1	3	70820634	70833411	0.00618097	0.501830574	0.491988456
ENST00000370938.3	CTH	1	12	70877098	70904810	4.09E-05	0.955744395	0.044214725
ENST00000356595.4	PTGER3	1	4	71418589	71513260	0.787642829	0.210975836	0.001381335
ENST00000370920.3	ZRANB2	1	10	71530756	71546678	0.99288109	0.007118858	5.21E-08
ENST00000357731.5	NEGR1	1	7	71873128	72748177	0.951349395	0.048621098	2.95E-05
ENST00000354431.4	LRRIQ3	1	7	74492496	74649368	3.22E-15	0.005170825	0.994829175
ENST00000557284.2	FPGT-TNNI3K	1	27	74663923	75009666	1.84E-38	1.35E-07	0.999999865
ENST00000370891.2	TNNI3K	1	27	74663962	75009666	1.80E-38	1.33E-07	0.999999867
ENST00000609362.1	FPGT	1	4	74663962	74671516	5.97E-08	0.242753725	0.757246215
ENST00000326665.5	C1orf173	1	14	75036800	75139203	4.16E-32	2.05E-06	0.999997952
ENST00000417775.1	CRYZ	1	8	75171979	75190505	1.14E-14	0.002940491	0.997059509
ENST00000370867.3	TYW3	1	6	75198928	75229797	0.43187196	0.560956814	0.007171226
ENST00000294638.5	LHX8	1	9	75596399	75626580	0.663323206	0.335569026	0.001107767
ENST00000370855.5	SLC44A5	1	23	75672291	76007132	0.03422869	0.965768427	2.88E-06
ENST00000420607.2	ACADM	1	12	76190472	76228448	8.44E-10	0.268163093	0.731836906
ENST00000319942.3	RABGGTB	1	9	76251956	76260335	0.449469062	0.54922948	0.001301459
ENST00000263187.3	MSH4	1	20	76262670	76378572	3.70E-15	0.255035447	0.744964553
ENST00000284142.6	ASB17	1	3	76384636	76397976	0.006158696	0.737895777	0.255945527
ENST00000328299.3	ST6GALNAC3	1	5	76540551	77094491	0.178471681	0.808939094	0.012589224
ENST00000477717.1	ST6GALNAC5	1	5	77333360	77528891	0.852521023	0.146967894	0.000511083
ENST00000370812.3	PIGK	1	11	77558058	77685087	0.000544788	0.972136318	0.027318894
ENST00000354567.2	AK5	1	14	77747998	78024355	0.139499449	0.860327945	0.000172606
ENST00000370801.3	ZZZ3	1	11	78031324	78099039	0.999729639	0.000270361	1.79E-11
ENST00000370793.1	USP33	1	24	78163001	78211147	0.996116691	0.003883309	9.82E-11
ENST00000370791.3	FAM73A	1	16	78245340	78340749	0.000750459	0.998495796	0.000753746
ENST00000334785.7	NEXN	1	12	78381791	78408514	3.66E-06	0.9973693	0.002627038
ENST00000370768.2	FUBP1	1	20	78414450	78444688	0.999972831	2.72E-05	1.62E-12
ENST00000370763.5	DNAJB4	1	3	78470794	78481931	0.840407621	0.158960843	0.000631536
ENST00000370759.3	GIPC2	1	6	78511778	78601427	3.42E-08	0.0974095	0.902590466
ENST00000370757.3	PTGFR	1	2	78958428	79002372	0.760040675	0.238009096	0.00195023
ENST00000370751.5	IFI44L	1	8	79093600	79107494	2.22E-10	0.036764091	0.963235909
ENST00000370747.4	IFI44	1	8	79115880	79129496	4.72E-14	0.00677427	0.99322573
ENST00000370742.3	ELTD1	1	15	79356838	79472339	5.26E-07	0.855179658	0.144819816
ENST00000319517.6	LPHN2	1	19	82302669	82456829	0.999999945	5.50E-08	9.02E-20
ENST00000260505.8	TTLL7	1	20	84335644	84417894	0.268072469	0.731927454	7.64E-08
ENST00000370685.3	PRKACB	1	10	84610044	84700988	0.612478409	0.387165493	0.000356098
ENST00000370673.3	SAMD13	1	4	84764240	84815457	0.128562761	0.780198578	0.09123866
ENST00000370665.3	DNASE2B	1	6	84864247	84880551	3.79E-14	0.00309154	0.99690846
ENST00000370654.5	RPF1	1	9	84944964	84963153	9.48E-07	0.528911426	0.471087626
ENST00000370641.3	GNG5	1	2	84967527	84971774	0.524989345	0.41244653	0.062564125
ENST00000370630.5	CTBS	1	7	85020681	85040098	2.01E-07	0.255656857	0.744342942
ENST00000342203.3	SSX2IP	1	13	85113115	85136902	0.000829859	0.99851771	0.000652431
ENST00000440886.1	LPAR3	1	2	85279528	85331803	0.786363329	0.207096502	0.006540169
ENST00000370608.3	MCOLN2	1	14	85392367	85462555	1.32E-10	0.181408264	0.818591736
ENST00000370589.2	MCOLN3	1	12	85484805	85511043	3.78E-07	0.940625183	0.059374439
ENST00000294664.6	WDR63	1	22	85537624	85598681	0.000118222	0.999863769	1.80E-05
ENST00000341460.5	SYDE2	1	7	85624432	85666679	3.20E-12	0.454616123	0.545383877
ENST00000471115.1	C1orf52	1	3	85718311	85725316	0.359076552	0.588916167	0.052007282
ENST00000370580.1	BCL10	1	3	85733309	85742035	0.118213219	0.85570553	0.026081251
ENST00000284031.8	DDAH1	1	6	85787134	85930728	0.168276873	0.817661907	0.01406122
ENST00000451137.2	CYR61	1	5	86046667	86048725	0.882250776	0.117467323	0.000281901
ENST00000370574.3	ZNHIT6	1	10	86119740	86173967	0.000536151	0.971551788	0.027912061
ENST00000370571.2	COL24A1	1	60	86196228	86622079	1.06E-25	0.975699922	0.024300078
ENST00000359242.3	ODF2L	1	17	86817873	86852710	3.32E-09	0.509856275	0.490143722
ENST00000370565.4	CLCA2	1	14	86889930	86921210	1.91E-20	0.003028911	0.996971089
ENST00000234701.3	CLCA1	1	14	86934654	86965728	6.08E-06	0.998721252	0.001272668
ENST00000370563.3	CLCA4	1	14	87012802	87046028	3.19E-09	0.740096656	0.259903341
ENST00000482504.1	SH3GLB1	1	11	87170582	87208918	0.730421397	0.2690156	0.000563004
ENST00000331835.5	SEP15	1	5	87329156	87379785	0.428149535	0.539254709	0.032595756
ENST00000370550.5	HS2ST1	1	7	87380719	87570379	0.535866622	0.463464751	0.000668627
ENST00000370548.2	RP5-1052I5.2	1	8	87458764	87633859	0.088823164	0.902128859	0.009047977
ENST00000370544.5	LMO4	1	4	87797698	87810479	0.816026561	0.179590673	0.004382767
ENST00000370521.3	PKN2	1	22	89150263	89299131	0.999995223	4.78E-06	4.75E-15
ENST00000370500.5	GTF2B	1	7	89318895	89357182	0.489078694	0.509959058	0.000962248
ENST00000260508.4	CCBL2	1	13	89401865	89454033	3.05E-08	0.507912722	0.492087248
ENST00000399794.2	RBMXL1	1	1	89448336	89449509	0.119596956	0.87492457	0.005478474
ENST00000370481.4	GBP3	1	10	89473406	89486404	5.83E-18	0.001726361	0.998273639
ENST00000370473.4	GBP1	1	10	89519037	89528917	1.81E-12	0.10713198	0.89286802
ENST00000370466.3	GBP2	1	10	89573857	89587649	1.97E-05	0.973294418	0.026685887
ENST00000294671.2	GBP7	1	10	89597831	89637618	5.51E-11	0.206010593	0.793989407
ENST00000355754.6	GBP4	1	11	89650936	89664517	1.42E-09	0.347776877	0.652223122
ENST00000343435.5	GBP5	1	10	89726386	89735238	7.95E-06	0.915496036	0.084496009
ENST00000370456.4	GBP6	1	10	89834110	89851028	2.45E-10	0.251700066	0.748299934
ENST00000330947.2	LRRC8B	1	2	90048209	90058602	0.806424943	0.193356562	0.000218495
ENST00000370454.4	LRRC8C	1	2	90152032	90180541	0.016527923	0.978422977	0.0050491
ENST00000337338.5	LRRC8D	1	1	90398627	90401204	0.868441355	0.131481863	7.68E-05
ENST00000340281.4	ZNF326	1	12	90460816	90493260	0.977917717	0.022082113	1.70E-07
ENST00000370445.4	BARHL2	1	3	91177868	91182752	0.222344944	0.741006535	0.03664852
ENST00000370440.1	ZNF644	1	5	91382354	91447910	0.99732858	0.002671419	9.62E-10
ENST00000370425.3	HFM1	1	38	91726846	91866639	1.45E-23	0.202359022	0.797640978
ENST00000428239.1	CDC7	1	11	91967273	91989992	0.352414094	0.647029271	0.000556635
ENST00000212355.4	TGFBR3	1	16	92149295	92327088	0.011054798	0.988868728	7.65E-05
ENST00000362005.3	BRDT	1	18	92428311	92479831	2.47E-06	0.999058891	0.000938637
ENST00000370383.4	EPHX4	1	7	92495636	92528843	0.033543927	0.957879629	0.008576444
ENST00000342818.3	BTBD8	1	9	92546128	92613358	1.30E-06	0.372589914	0.627408782
ENST00000370375.3	C1orf146	1	5	92696977	92711231	0.02404793	0.914841819	0.061110251
ENST00000370360.3	GLMN	1	18	92712086	92763556	4.17E-06	0.989426606	0.010569225
ENST00000610020.1	RPAP2	1	13	92764630	92852568	0.002085534	0.993720549	0.004193917
ENST00000370332.1	GFI1	1	6	92941585	92949044	0.029628557	0.923974536	0.046396907
ENST00000370331.1	EVI5	1	18	92979212	93257951	2.33E-06	0.998976692	0.001020977
ENST00000370321.3	RPL5	1	8	93297671	93307422	0.994762229	0.00523717	6.01E-07
ENST00000370310.4	FAM69A	1	5	93308939	93426986	0.090865226	0.765680618	0.143454156
ENST00000370298.4	MTF2	1	15	93545083	93602584	0.994599741	0.005400233	2.65E-08
ENST00000370282.3	TMED5	1	4	93620226	93645799	0.002437131	0.775974615	0.221588254
ENST00000370272.4	DR1	1	3	93812202	93826196	0.835491729	0.16124926	0.00325901
ENST00000271234.7	FNBP1L	1	17	93913838	94017973	0.965504529	0.034492938	2.53E-06
ENST00000370244.1	BCAR3	1	11	94027797	94140486	0.916779855	0.08321919	9.55E-07
ENST00000436063.2	DNTTIP2	1	7	94335406	94344704	0.000217904	0.978830361	0.020951735
ENST00000370238.3	GCLM	1	7	94354545	94374719	0.414918212	0.576947855	0.008133933
ENST00000370225.3	ABCA4	1	50	94458792	94586601	1.27E-28	0.894718807	0.105281193
ENST00000260526.6	ARHGAP29	1	22	94639424	94697167	0.999986514	1.35E-05	2.44E-15
ENST00000370214.4	ABCD3	1	23	94884034	94982685	0.999695623	0.000304377	9.78E-13
ENST00000334047.7	F3	1	6	94996015	95007192	0.132021361	0.84631334	0.021665299
ENST00000271227.6	SLC44A3	1	15	95286007	95360478	1.82E-24	1.29E-05	0.999987063
ENST00000370206.4	CNN3	1	7	95363297	95392450	0.864370513	0.135220457	0.00040903
ENST00000370205.5	ALG14	1	4	95448631	95538454	0.000832661	0.784168555	0.214998784
ENST00000370203.4	TMEM56	1	6	95609457	95657424	0.338393703	0.647186481	0.014419815
ENST00000604534.1	RP11-57H12.6	1	7	95609457	95709806	0.002746431	0.797644916	0.199608653
ENST00000370202.4	RWDD3	1	4	95699786	95712426	1.52E-06	0.125926128	0.874072351
ENST00000426398.2	PTBP2	1	14	97187420	97278961	0.992693429	0.007306515	5.55E-08
ENST00000370192.3	DPYD	1	23	97544531	98386478	4.19E-09	0.996985954	0.003014042
ENST00000306121.3	SNX7	1	9	99127287	99225687	0.028838862	0.960436827	0.010724311
ENST00000263177.4	LPPR5	1	6	99358627	99470227	0.959898117	0.040083682	1.82E-05
ENST00000370185.3	LPPR4	1	7	99730005	99772566	0.972616088	0.027382484	1.43E-06
ENST00000263174.4	PALMD	1	8	100111873	100159618	0.03695201	0.955626745	0.007421245
ENST00000287474.5	FRRS1	1	15	100174453	100214324	5.50E-08	0.850368316	0.149631629
ENST00000294724.4	AGL	1	33	100316598	100387207	2.31E-15	0.999885179	0.000114821
ENST00000370155.3	SLC35A3	1	7	100459110	100488032	0.069315375	0.917233726	0.013450898
ENST00000370152.3	HIAT1	1	12	100503788	100547765	0.983243231	0.016756344	4.25E-07
ENST00000287482.5	SASS6	1	17	100550883	100598370	5.00E-05	0.998441506	0.001508506
ENST00000370141.2	TRMT13	1	11	100598724	100614376	2.93E-05	0.93274405	0.067226654
ENST00000370138.1	LRRC39	1	8	100614923	100634072	0.039707461	0.953633354	0.006659185
ENST00000370132.4	DBT	1	11	100661810	100715376	0.000147622	0.964498843	0.035353535
ENST00000260563.4	RTCA	1	12	100731931	100757060	0.002920978	0.984585599	0.012493423
ENST00000361544.6	CDC14A	1	15	100818510	100964935	0.015618479	0.984154081	0.00022744
ENST00000315033.4	GPR88	1	1	101004522	101005677	0.754055177	0.236360293	0.00958453
ENST00000294728.2	VCAM1	1	9	101185416	101203839	0.781503144	0.218434609	6.22E-05
ENST00000370114.3	EXTL2	1	4	101339497	101354313	3.16E-05	0.565077561	0.434890859
ENST00000370112.4	SLC30A7	1	11	101361818	101440413	0.028992047	0.960366798	0.010641155
ENST00000370109.3	DPH5	1	7	101455963	101490999	0.001899435	0.904856554	0.093244011
ENST00000593496.1	AC093157.1	1	1	101456006	101456378	0.154674835	0.63552155	0.209803615
ENST00000305352.6	S1PR1	1	1	101704540	101705689	0.484814895	0.493241676	0.021943429
ENST00000370103.4	OLFM3	1	6	102269793	102462372	6.97E-05	0.909807972	0.090122349
ENST00000370096.3	COL11A1	1	67	103343574	103573734	0.999980608	1.94E-05	6.79E-22
ENST00000533099.1	RNPC3	1	14	104068692	104094402	0.525297994	0.412259633	0.062442373
ENST00000361355.4	AMY2B	1	10	104114224	104122122	7.65E-09	0.690335158	0.309664835
ENST00000414303.2	AMY2A	1	10	104160062	104168368	0.005603917	0.898566186	0.095829897
ENST00000370083.4	AMY1A	1	10	104198952	104207142	0.365183317	0.584893942	0.049922741
ENST00000370079.3	AMY1C	1	10	104293091	104301280	0.844157662	0.15301609	0.002826248
ENST00000370078.1	PRMT6	1	1	107599337	107600465	0.024127621	0.915022469	0.06084991
ENST00000370068.1	NTNG1	1	7	107691215	108023462	0.441031128	0.558686774	0.000282098
ENST00000370056.4	VAV3	1	27	108115952	108507491	0.020059323	0.979940413	2.63E-07
ENST00000565488.1	SLC25A24	1	10	108679274	108742760	4.90E-09	0.369059739	0.630940256
ENST00000415641.3	NBPF4	1	14	108766326	108786383	0.346635144	0.484928288	0.168436568
ENST00000444143.2	NBPF6	1	14	108993223	109013260	0.087453851	0.561173737	0.351372412
ENST00000370035.3	FAM102B	1	11	109103050	109177772	0.047930772	0.94707177	0.004997458
ENST00000370032.5	HENMT1	1	7	109191187	109202506	1.42E-06	0.387296155	0.61270243
ENST00000370025.4	PRPF38B	1	6	109235213	109242642	0.990908108	0.009091888	3.88E-09
ENST00000370017.3	FNDC7	1	12	109255555	109284426	0.000318365	0.944595541	0.055086094
ENST00000370008.3	STXBP3	1	19	109289359	109351499	7.40E-06	0.995285168	0.004707435
ENST00000370001.3	AKNAD1	1	15	109358792	109395286	8.21E-19	0.003884665	0.996115335
ENST00000406462.2	GPSM2	1	14	109428144	109472562	2.94E-10	0.707324344	0.292675656
ENST00000369971.2	CLCC1	1	10	109477291	109493059	0.026710088	0.970803148	0.002486764
ENST00000400794.3	WDR47	1	14	109514051	109566134	0.905661618	0.094338115	2.67E-07
ENST00000338366.5	TAF13	1	4	109607144	109618569	0.019850195	0.90231826	0.077831544
ENST00000338272.8	TMEM167B	1	3	109633494	109637121	0.632476719	0.338031881	0.029491401
ENST00000369949.4	C1orf194	1	5	109648649	109656299	2.50E-07	0.0852782	0.91472155
ENST00000369939.3	KIAA1324	1	22	109656805	109745634	2.15E-08	0.998570004	0.001429975
ENST00000234677.2	SARS	1	11	109756614	109780510	0.999150651	0.000849348	1.44E-09
ENST00000271332.3	CELSR2	1	34	109792701	109816671	0.9999992	8.00E-07	3.48E-23
ENST00000369909.2	PSRC1	1	7	109822774	109825320	1.75E-06	0.661945451	0.338052802
ENST00000357155.1	MYBPHL	1	8	109836860	109849613	0.004618441	0.964932235	0.030449324
ENST00000256637.6	SORT1	1	20	109856664	109940514	0.99992656	7.34E-05	3.70E-12
ENST00000271308.4	PSMA5	1	9	109944634	109968952	0.974255885	0.025714252	2.99E-05
ENST00000369872.3	SYPL2	1	6	110009465	110022170	0.016771099	0.887900327	0.095328575
ENST00000369870.3	ATXN7L2	1	11	110026575	110035222	0.718954812	0.280915691	0.000129497
ENST00000369868.3	CYB561D1	1	3	110036761	110038881	0.015830419	0.698679665	0.285489916
ENST00000369864.4	AMIGO1	1	1	110050052	110051534	0.888492589	0.110323722	0.001183689
ENST00000527748.1	GPR61	1	1	110085644	110087000	0.801488898	0.197365881	0.001145221
ENST00000369851.4	GNAI3	1	8	110091342	110134855	0.038811278	0.954295997	0.006892725
ENST00000351050.3	GNAT2	1	8	110145975	110155492	0.008158652	0.97794434	0.013897008
ENST00000256578.3	AMPD2	1	18	110163635	110173774	0.008542497	0.991346093	0.00011141
ENST00000369836.4	GSTM4	1	8	110199011	110203876	0.000917345	0.801666002	0.197416653
ENST00000241337.4	GSTM2	1	8	110210737	110217458	0.008902004	0.936558283	0.054539713
ENST00000309851.5	GSTM1	1	8	110230495	110235917	0.34571372	0.640644623	0.013641657
ENST00000256593.3	GSTM5	1	8	110254934	110260048	0.000214167	0.736990281	0.262795552
ENST00000540225.1	GSTM3	1	8	110279692	110282909	0.000572589	0.896292573	0.103134838
ENST00000369805.3	EPS8L3	1	18	110293012	110304371	0.000100217	0.999342891	0.000556892
ENST00000329608.6	CSF1	1	8	110453645	110467811	0.939718909	0.060230495	5.06E-05
ENST00000369799.5	AHCYL1	1	17	110527674	110564302	0.99979528	0.00020472	4.49E-11
ENST00000369795.3	STRIP1	1	21	110577259	110596534	0.130901316	0.869090748	7.94E-06
ENST00000369792.4	ALX3	1	4	110603354	110613234	0.208670052	0.749988661	0.041341287
ENST00000334179.3	UBL4B	1	1	110655156	110655681	0.000847798	0.338412217	0.660739985
ENST00000331565.4	SLC6A17	1	11	110709551	110741066	0.962734836	0.037262094	3.07E-06
ENST00000369787.3	KCNC4	1	4	110754121	110774931	0.000534225	0.888063641	0.111402134
ENST00000369784.3	RBM15	1	2	110882027	110888231	0.999853093	0.000146907	2.00E-11
ENST00000369779.4	SLC16A4	1	8	110906387	110931945	0.005835233	0.972009286	0.022155481
